,CNTY,SR,SEG,LENGTH,lnlength,total_crash,fatal,injury,pdo,WIDTH,LANES,SPEED,DIVISOR,L_S_PAVE,L_S_TOTL,R_S_PAVE,R_S_TOTL,Dir,U_R_CODE,SURFACE,DIST,ACC_CTRL,CO,CTL,lane_width,divwidth,divwidth_1p,divwidth_2l,divwidth_4l,divwidth_6l,divwidth_8l,divwidth_10l,divwidth_12l,barrier3,parking_lane,parking_lane_2,AADT,K,T
12206,46,202,190,2124.0,-0.910624981,2.4,0.0,1.2,1.0,24.0,2.0,40.0,0.0,2.0,2.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15288.0,9.0,2.0
12207,46,202,200,1503.0,-1.256462932,5.6,0.0,3.8,1.8,50.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,1.0,25.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12920.8,11.0,3.0
12208,46,202,210,1650.0,-1.163150787,6.6,0.0,3.0,3.6,50.0,2.0,40.0,0.0,6.0,6.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,1.0,25.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,20683.8,7.0,6.0
12209,46,202,214,1843.0,-1.052531362,8.6,0.0,4.2,4.4,24.0,2.0,40.0,0.0,8.0,8.0,1.0,1.0,,4.0,62.0,6.0,3.0,46.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,20683.8,7.0,6.0
12210,46,202,220,975.0,-1.6892439129999999,3.0,0.2,1.6,1.2,24.0,2.0,40.0,0.0,6.0,6.0,6.0,6.0,,4.0,62.0,6.0,3.0,46.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,20683.8,7.0,6.0
12211,46,202,224,2331.0,-0.817628741,5.2,0.0,2.2,3.0,24.0,2.0,40.0,0.0,6.0,6.0,6.0,6.0,,4.0,62.0,6.0,3.0,46.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,20683.8,7.0,6.0
12212,46,202,230,1535.0,-1.23539567,8.0,0.0,3.8,4.2,24.0,2.0,40.0,0.0,3.0,3.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,22556.2,8.0,3.0
12213,46,202,234,1893.0,-1.025763273,2.0,0.0,0.4,1.6,24.0,2.0,40.0,0.0,3.0,3.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,22556.2,8.0,3.0
12214,46,202,240,2307.0,-0.827978134,3.0,0.0,1.4,1.6,24.0,2.0,40.0,1.0,0.0,0.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11351.0,8.0,3.0
12215,46,202,241,2279.0,-0.8401893379999998,2.6,0.0,1.2,1.4,24.0,2.0,40.0,1.0,0.0,0.0,0.0,0.0,,4.0,52.0,6.0,3.0,46.0,0.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11351.0,8.0,3.0
12216,46,202,250,782.0,-1.909826636,4.0,0.0,1.8,2.2,24.0,2.0,45.0,1.0,0.0,0.0,4.0,4.0,,4.0,62.0,6.0,3.0,46.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10222.6,8.0,2.0
12217,46,202,251,791.0,-1.8983833789999998,0.6,0.0,0.0,0.6,24.0,2.0,45.0,1.0,2.0,2.0,0.0,0.0,,4.0,52.0,6.0,3.0,46.0,0.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10222.6,8.0,2.0
12218,46,202,252,809.0,-1.875882506,0.0,0.0,0.0,0.0,24.0,2.0,45.0,0.0,0.0,0.0,4.0,4.0,,4.0,62.0,6.0,3.0,46.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10222.6,8.0,2.0
12219,46,202,260,1500.0,-1.258460999,3.2,0.0,1.6,1.6,24.0,2.0,45.0,0.0,4.0,4.0,4.0,4.0,,4.0,62.0,6.0,3.0,46.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,20444.4,8.0,2.0
12220,46,202,264,1579.0,-1.207134366,4.0,0.0,1.4,2.6,24.0,2.0,45.0,0.0,4.0,4.0,4.0,4.0,,4.0,62.0,6.0,3.0,46.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,20444.4,8.0,2.0
12221,46,202,270,2477.0,-0.756877959,1.0,0.0,0.4,0.6,30.0,2.0,45.0,2.0,0.0,0.0,6.0,6.0,,4.0,62.0,6.0,3.0,46.0,0.0,15.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10222.6,8.0,2.0
12222,46,202,271,2484.0,-0.754055917,0.0,0.0,0.0,0.0,30.0,2.0,45.0,2.0,6.0,6.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,15.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10222.6,8.0,2.0
12223,46,202,280,2258.0,-0.849446654,4.6,0.0,2.6,2.0,30.0,2.0,45.0,2.0,0.0,0.0,2.0,2.0,,4.0,62.0,6.0,3.0,46.0,0.0,15.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10222.6,8.0,2.0
12224,46,202,281,2250.0,-0.8529958719999999,0.6,0.0,0.0,0.6,30.0,2.0,35.0,2.0,1.0,1.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,15.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10222.6,8.0,2.0
12225,46,202,284,1558.0,-1.220523119,7.8,0.2,2.6,4.8,30.0,2.0,45.0,2.0,0.0,0.0,2.0,2.0,,4.0,62.0,6.0,3.0,46.0,0.0,15.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9779.0,11.0,4.0
12226,46,202,285,1502.0,-1.257128596,0.6,0.0,0.2,0.4,30.0,2.0,55.0,2.0,1.0,1.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,15.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9321.6,11.0,4.0
12227,46,202,290,3225.0,-0.492993146,5.6,0.0,2.6,3.0,24.0,2.0,45.0,0.0,4.0,4.0,4.0,4.0,,4.0,62.0,6.0,3.0,46.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,18642.6,11.0,4.0
12228,46,202,300,2645.0,-0.691255033,4.4,0.0,1.8,2.4,33.0,2.0,45.0,1.0,0.0,0.0,5.0,5.0,,4.0,61.0,6.0,3.0,46.0,1.0,16.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,18642.6,11.0,4.0
12229,46,202,314,700.0,-2.020601034,0.4,0.0,0.0,0.4,22.0,2.0,55.0,4.0,0.0,0.0,5.0,5.0,,4.0,61.0,6.0,3.0,46.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14225.0,11.0,4.0
12230,46,202,315,725.0,-1.985509753,0.0,0.0,0.0,0.0,22.0,2.0,55.0,4.0,5.0,5.0,0.0,0.0,,4.0,61.0,6.0,3.0,46.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14225.0,11.0,4.0
12231,46,202,324,2922.0,-0.591657758,4.2,0.0,2.0,2.2,22.0,2.0,55.0,4.0,0.0,0.0,5.0,8.0,,4.0,61.0,6.0,3.0,46.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11345.0,9.0,3.0
12232,46,202,325,2922.0,-0.591657758,0.4,0.0,0.0,0.4,22.0,2.0,55.0,4.0,5.0,8.0,0.0,0.0,,4.0,61.0,6.0,3.0,46.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11345.0,9.0,3.0
12233,46,202,334,1773.0,-1.091253042,1.0,0.0,0.6,0.4,22.0,2.0,55.0,4.0,0.0,0.0,5.0,8.0,,4.0,61.0,6.0,3.0,46.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6588.8,9.0,3.0
12234,46,202,335,1773.0,-1.091253042,0.0,0.0,0.0,0.0,22.0,2.0,55.0,4.0,5.0,8.0,0.0,0.0,,4.0,61.0,6.0,3.0,46.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6588.8,9.0,3.0
12235,46,202,344,660.0,-2.079441547,0.6,0.0,0.4,0.2,22.0,2.0,55.0,4.0,0.0,0.0,5.0,8.0,,4.0,61.0,6.0,3.0,46.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6156.8,9.0,3.0
12236,46,202,345,660.0,-2.079441547,0.0,0.0,0.0,0.0,22.0,2.0,55.0,4.0,5.0,8.0,0.0,0.0,,4.0,61.0,6.0,3.0,46.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6156.8,9.0,3.0
12237,46,202,354,3475.0,-0.418331623,1.2,0.0,0.6,0.6,22.0,2.0,55.0,4.0,0.0,0.0,5.0,8.0,,4.0,61.0,6.0,3.0,46.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9321.4,9.0,2.0
12238,46,202,355,3458.0,-0.42323571399999993,0.8,0.0,0.2,0.6,22.0,2.0,55.0,4.0,5.0,8.0,0.0,0.0,,4.0,61.0,6.0,3.0,46.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9321.4,9.0,2.0
12239,46,202,364,990.0,-1.673976421,3.8,0.0,2.2,1.6,22.0,4.0,55.0,0.0,5.0,8.0,5.0,8.0,,4.0,61.0,6.0,3.0,46.0,0.0,5.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11476.8,9.0,2.0
12240,46,202,374,345.0,-2.728137016,1.0,0.0,0.4,0.6,11.0,1.0,55.0,3.0,0.0,0.0,5.0,8.0,,4.0,61.0,6.0,3.0,46.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10602.8,11.0,3.0
12241,46,202,375,358.0,-2.691148281,0.0,0.0,0.0,0.0,11.0,1.0,55.0,3.0,5.0,8.0,0.0,0.0,,4.0,61.0,6.0,3.0,46.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10602.8,11.0,3.0
12242,46,202,384,2096.0,-0.923895359,0.8,0.0,0.2,0.6,22.0,2.0,55.0,0.0,5.0,8.0,5.0,8.0,,4.0,61.0,6.0,3.0,46.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12330.4,11.0,3.0
12243,46,202,394,2556.0,-0.725482583,0.2,0.0,0.0,0.2,22.0,2.0,55.0,0.0,5.0,8.0,5.0,8.0,,4.0,61.0,6.0,3.0,46.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12330.4,11.0,3.0
12244,46,202,404,2470.0,-0.759707928,1.0,0.0,0.6,0.4,22.0,2.0,55.0,0.0,5.0,8.0,5.0,8.0,,4.0,61.0,6.0,3.0,46.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,17277.0,,
12245,46,232,10,2405.0,-0.786376178,7.6,0.0,3.8,3.6,24.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,,4.0,52.0,6.0,3.0,46.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,20396.8,11.0,1.0
12246,46,232,20,2194.0,-0.8781997560000001,6.4,0.0,2.4,4.0,24.0,2.0,40.0,1.0,0.0,0.0,0.0,0.0,,4.0,52.0,6.0,3.0,46.0,0.0,12.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8427.8,8.0,1.0
12247,46,232,21,2222.0,-0.8655183909999999,1.6,0.0,1.0,0.6,24.0,2.0,40.0,1.0,0.0,0.0,0.0,0.0,,4.0,52.0,6.0,3.0,46.0,0.0,12.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8382.2,8.0,1.0
12248,46,232,30,2745.0,-0.654145002,3.2,0.0,1.8,1.4,26.0,2.0,40.0,1.0,0.0,0.0,0.0,0.0,,4.0,52.0,6.0,3.0,46.0,0.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8610.4,9.0,1.0
12249,46,232,31,2783.0,-0.640396595,0.6,0.0,0.4,0.2,26.0,2.0,40.0,1.0,0.0,0.0,0.0,0.0,,4.0,52.0,6.0,3.0,46.0,0.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9617.8,9.0,1.0
12250,46,232,40,2872.0,-0.608917475,1.0,0.0,0.6,0.4,26.0,2.0,40.0,1.0,0.0,0.0,0.0,0.0,,4.0,52.0,6.0,3.0,46.0,0.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10282.0,10.0,1.0
12251,46,232,41,2847.0,-0.617660284,0.6,0.0,0.6,0.0,26.0,2.0,40.0,1.0,0.0,0.0,0.0,0.0,,4.0,52.0,6.0,3.0,46.0,0.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10653.4,10.0,1.0
12252,46,232,50,3302.0,-0.469397753,3.2,0.0,2.0,1.2,26.0,2.0,40.0,1.0,0.0,0.0,0.0,0.0,,4.0,52.0,6.0,3.0,46.0,0.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10653.4,10.0,1.0
12253,46,232,51,3442.0,-0.427873403,0.0,0.0,0.0,0.0,26.0,2.0,40.0,1.0,0.0,0.0,0.0,0.0,,4.0,52.0,6.0,3.0,46.0,0.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10653.4,10.0,1.0
12254,46,232,60,2442.0,-0.771108747,1.6,0.0,1.2,0.4,26.0,2.0,40.0,1.0,0.0,0.0,0.0,0.0,,4.0,52.0,6.0,3.0,46.0,0.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10653.4,10.0,1.0
12255,46,232,61,2314.0,-0.82494849,0.0,0.0,0.0,0.0,26.0,2.0,40.0,1.0,0.0,0.0,0.0,0.0,,4.0,52.0,6.0,3.0,46.0,0.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10653.4,10.0,1.0
12256,46,232,70,2725.0,-0.661457658,7.8,0.0,5.4,2.4,26.0,2.0,40.0,1.0,0.0,0.0,0.0,0.0,,4.0,52.0,6.0,3.0,46.0,0.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10563.0,10.0,1.0
12257,46,232,71,2713.0,-0.665871084,1.0,0.0,0.6,0.4,26.0,2.0,40.0,1.0,0.0,0.0,0.0,0.0,,4.0,52.0,6.0,3.0,46.0,0.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6242.4,8.0,4.0
12258,46,232,80,2091.0,-0.926283658,3.0,0.0,2.2,0.8,30.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,,4.0,52.0,6.0,3.0,46.0,0.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12483.4,8.0,4.0
12259,46,232,90,3027.0,-0.556354046,6.4,0.0,3.8,2.6,24.0,2.0,35.0,0.0,1.0,1.0,1.0,1.0,,4.0,52.0,6.0,3.0,46.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19864.6,11.0,2.0
12260,46,232,100,3577.0,-0.389401644,8.0,0.0,4.6,3.4,24.0,2.0,45.0,0.0,2.0,2.0,2.0,2.0,,4.0,52.0,6.0,3.0,46.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19864.6,11.0,2.0
12261,46,232,110,2398.0,-0.789291024,5.0,0.2,3.8,0.8,24.0,2.0,45.0,0.0,2.0,2.0,8.0,8.0,,4.0,52.0,6.0,3.0,46.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15836.2,8.0,2.0
12262,46,232,120,2495.0,-0.749637365,6.6,0.0,4.4,2.2,24.0,2.0,45.0,0.0,6.0,6.0,5.0,5.0,,4.0,52.0,6.0,3.0,46.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15836.2,8.0,2.0
12263,46,232,130,1674.0,-1.148710132,2.4,0.0,1.4,1.0,24.0,2.0,45.0,0.0,2.0,2.0,2.0,2.0,,4.0,52.0,6.0,3.0,46.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15537.8,,
12264,46,252,10,2657.0,-0.686728418,0.2,0.0,0.0,0.0,22.0,2.0,35.0,0.0,1.0,1.0,1.0,1.0,,4.0,52.0,6.0,3.0,46.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5922.8,9.0,2.0
12265,46,252,14,2825.0,-0.625417709,0.0,0.0,0.0,0.0,22.0,2.0,35.0,0.0,1.0,1.0,1.0,1.0,,4.0,52.0,6.0,3.0,46.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3385.0,,
12266,46,263,10,3581.0,-0.388283998,9.6,0.0,5.6,4.0,49.0,1.0,35.0,1.0,0.0,0.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,1.0,49.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6735.6,10.0,1.0
12267,46,263,11,3348.0,-0.45556294900000005,4.0,0.0,1.4,2.6,48.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,24.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6602.0,10.0,1.0
12268,46,263,20,2156.0,-0.8956714270000001,3.2,0.2,1.6,1.4,50.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,25.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6602.0,10.0,1.0
12269,46,263,21,2170.0,-0.889198959,0.2,0.0,0.0,0.2,48.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,24.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6602.0,10.0,1.0
12270,46,263,30,2504.0,-0.746036649,9.8,0.0,5.8,4.0,51.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,25.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7225.0,10.0,1.0
12271,46,263,31,2492.0,-0.750840485,1.2,0.0,1.0,0.2,48.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,24.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8549.6,10.0,3.0
12272,46,263,40,1910.0,-1.016822815,2.0,0.0,1.2,0.8,44.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8549.6,10.0,3.0
12273,46,263,41,1910.0,-1.016822815,1.8,0.0,1.2,0.6,23.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,11.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8583.2,10.0,3.0
12274,46,263,50,721.0,-1.991042256,4.0,0.0,2.0,2.0,24.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,,4.0,52.0,6.0,3.0,46.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16761.6,10.0,3.0
12275,46,263,60,2718.0,-0.664029777,12.4,0.0,5.8,6.4,60.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,,4.0,51.0,6.0,3.0,46.0,1.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,16999.4,10.0,2.0
12276,46,263,70,663.0,-2.074906349,4.0,0.2,1.6,2.0,25.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,,4.0,52.0,6.0,3.0,46.0,1.0,12.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,16999.4,10.0,2.0
12277,46,263,80,3030.0,-0.555363476,6.0,0.2,3.0,2.8,24.0,2.0,40.0,1.0,0.0,0.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,12.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8068.4,,
12278,46,263,81,3048.0,-0.549440444,1.6,0.0,1.0,0.6,24.0,2.0,40.0,1.0,0.0,0.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,12.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8050.8,,
12279,46,309,10,1382.0,-1.340394378,9.2,0.0,5.2,4.0,25.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,12.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,17284.2,8.0,3.0
12280,46,309,11,1399.0,-1.328168392,1.4,0.0,0.8,0.6,25.0,2.0,35.0,1.0,2.0,2.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,12.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16884.4,8.0,3.0
12281,46,309,24,2108.0,-0.918186486,3.6,0.0,2.6,1.0,31.0,2.0,35.0,1.0,7.0,7.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,15.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16884.4,8.0,3.0
12282,46,309,25,2101.0,-0.921512663,1.4,0.0,1.2,0.2,25.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,12.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16884.4,8.0,3.0
12283,46,309,32,2561.0,-0.723528266,6.2,0.0,4.6,1.6,34.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,17.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16884.4,8.0,3.0
12284,46,309,33,2558.0,-0.724700391,2.2,0.0,2.0,0.2,25.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,12.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16884.4,8.0,3.0
12285,46,309,40,1517.0,-1.247191429,8.4,0.0,6.0,2.2,28.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,14.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16597.2,8.0,3.0
12286,46,309,41,1522.0,-1.243900895,4.8,0.2,3.2,1.4,37.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,,4.0,62.0,6.0,3.0,46.0,0.0,18.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13297.2,9.0,3.0
12287,46,309,50,1807.0,-1.072258115,6.6,0.0,4.8,1.6,26.0,2.0,35.0,1.0,1.0,1.0,0.0,0.0,,4.0,61.0,6.0,3.0,46.0,0.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14810.0,9.0,3.0
12288,46,309,51,1778.0,-1.088436961,1.2,0.2,0.6,0.4,37.0,2.0,35.0,1.0,0.0,0.0,1.0,1.0,,4.0,61.0,6.0,3.0,46.0,0.0,18.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13819.0,10.0,2.0
12289,46,309,60,1938.0,-1.002269626,8.0,0.0,5.2,2.4,36.0,3.0,35.0,1.0,1.0,1.0,0.0,0.0,,4.0,61.0,6.0,3.0,46.0,0.0,12.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,17668.2,10.0,2.0
12290,46,309,61,1945.0,-0.9986641410000001,1.2,0.0,0.6,0.6,37.0,3.0,35.0,1.0,0.0,0.0,1.0,1.0,,4.0,61.0,6.0,3.0,46.0,0.0,12.33333302,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,17059.0,9.0,2.0
12291,46,309,261,2276.0,-0.8415066,1.6,0.0,0.2,1.2,44.0,2.0,45.0,3.0,10.0,10.0,0.0,0.0,,4.0,52.0,6.0,3.0,46.0,0.0,22.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22731.0,9.0,3.0
12292,46,309,270,1714.0,-1.125096321,3.6,0.0,2.2,1.2,26.0,2.0,45.0,2.0,0.0,0.0,8.0,8.0,,4.0,62.0,6.0,3.0,46.0,0.0,13.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21692.4,9.0,3.0
12293,46,309,271,1732.0,-1.114649296,1.8,0.0,0.8,1.0,38.0,3.0,45.0,2.0,8.0,8.0,0.0,0.0,,4.0,52.0,6.0,3.0,46.0,0.0,12.66666698,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18465.0,9.0,3.0
